N° Certificado|Laboratorio|Nombre Comercial|Forma Farmacéutica|Presentación|Precio Venta al Público| (uso exclusivamente hospitalario - muestra médica - no venta al público)| (muestra médica - no venta al público)| (uso exclusivamente hospitalario - muestra médica)| (uso exclusivamente hospitalario - no venta al público)| (uso exclusivamente hospitalario)| (muestra médica)| (no venta al público)|GTIN|Genérico|Genérico[IFA,Cantidad,Unidad]
47919|CASA RUBIO S A|NEDIS|OVULO| ALVEOLO por 3 UNIDADES |$136.76|0|0|0|0|0|0|0||MICONAZOL NITRATO 400 MG |[['MICONAZOL NITRATO', '400', 'MG']]
30741|CASA RUBIO S A|NALOX|OVULO| ALVEOLO por 12  |$140.99|0|0|0|0|0|0|0||METRONIDAZOL 500 MG |[['METRONIDAZOL', '500', 'MG']]
33137|CASA RUBIO S A|OMEGA 100|COMPRIMIDO RANURADO DIVIDOSIS| BLISTER por 50  |$160.37|0|0|0|0|0|0|0||MALEATO DE CARBINOXAMINA 4 MG |[['MALEATO DE CARBINOXAMINA', '4', 'MG']]
42702|CASA RUBIO S A|HIDROGEL|OVULO| ALVEOLO por 6  |$164.43|0|0|0|0|0|0|0||POLICARBOFILO ACIDO 20.75 MG |[['POLICARBOFILO ACIDO', '20.75', 'MG']]
42702|CASA RUBIO S A|HIDROGEL|CREMA VAGINAL| ENVASE por 6  |$176.53|0|0|0|0|0|0|0||POLICARBOFILO ACIDO 0.83 G / 100 G |[['POLICARBOFILO ACIDO', '0.83', 'G / 100 G']]
51152|CASA RUBIO S A|LINFOL CICATRIZANTE|OVULO| ALVEOLO por 12 UNIDADES |$184.43|0|0|0|0|0|0|0||MICONAZOL NITRATO 100 MG + NEOMICINA SULFATO 48.8 MG + POLIMIXINA B    SULFATO 4.4 MG + METRONIDAZOL...|[['MICONAZOL NITRATO', '100', 'MG'], ['NEOMICINA SULFATO', '48.8', 'MG'], ['POLIMIXINA B    SULFATO', '4.4', 'MG'], ['METRONIDAZOL', '300', 'MG'], ['CENTELLA ASIATICA ', '15', 'MG']]
34059|CASA RUBIO S A|LINFOL|OVULO| ALVEOLO por 12  |$188.43|0|0|0|0|0|0|0||NISTATINA 100000 UI + METRONIDAZOL 500 MG + LIDOCAINA 10 MG + DEXAMETASONA 0.2 MG + NEOMICINA 5 MG |[['NISTATINA', '100000', 'UI'], ['METRONIDAZOL', '500', 'MG'], ['LIDOCAINA', '10', 'MG'], ['DEXAMETASONA', '0.2', 'MG'], ['NEOMICINA', '5', 'MG']]
39659|CASA RUBIO S A|UTERINE|COMPRIMIDO| BLISTER por 40  |$196.29|0|0|0|0|0|0|0||ISOXSUPRINA  CLORHIDRATO 10 MG |[['ISOXSUPRINA  CLORHIDRATO', '10', 'MG']]
33125|CASA RUBIO S A|ESCINA OMEGA|GRAGEA| ENVASE por 20  |$199.00|0|0|0|0|0|0|0||ESCINA ALFA AMORFA 20 MG + HESPERIDINA 6 MG |[['ESCINA ALFA AMORFA', '20', 'MG'], ['HESPERIDINA', '6', 'MG']]
45157|CASA RUBIO S A|LACTINEX|OVULO| ALVEOLO por 6  |$202.99|0|0|0|0|0|0|0||LACTOBACILLUS ACIDOFILO 100 UI |[['LACTOBACILLUS ACIDOFILO', '100', 'UI']]
33125|CASA RUBIO S A|ESCINA GEL|EMULGEL| POMO por 50  |$215.69|0|0|0|0|0|0|0||ESCINA AMORFA 1 G / 100 G |[['ESCINA AMORFA', '1', 'G / 100 G']]
45339|CASA RUBIO S A|URO-LINFOL|COMPRIMIDO RECUBIERTO| BLISTER por 20  |$218.14|0|0|0|0|0|0|0||NORFLOXACINA 400 MG |[['NORFLOXACINA', '400', 'MG']]
33125|CASA RUBIO S A|ESCINA OMEGA FORTE|GRAGEA| ENVASE por 20  |$222.56|0|0|0|0|0|0|0||ESCINA ALFA AMORFA 60 MG + HESPERIDINA 18 MG |[['ESCINA ALFA AMORFA', '60', 'MG'], ['HESPERIDINA', '18', 'MG']]
39486|CASA RUBIO S A|DIPNI|COMPRIMIDO| BLISTER por 30  |$239.74|0|0|0|0|0|0|0||NISTATINA 500000 UI |[['NISTATINA', '500000', 'UI']]
45157|CASA RUBIO S A|LACTINEX|OVULO| ALVEOLO por 12  |$295.28|0|0|0|0|0|0|0||LACTOBACILLUS ACIDOFILO 100 UI |[['LACTOBACILLUS ACIDOFILO', '100', 'UI']]
42702|CASA RUBIO S A|HIDROGEL|OVULO| ALVEOLO por 12  |$298.37|0|0|0|0|0|0|0||POLICARBOFILO ACIDO 20.75 MG |[['POLICARBOFILO ACIDO', '20.75', 'MG']]
42702|CASA RUBIO S A|HIDROGEL|CREMA VAGINAL| ENVASE por 12  |$323.98|0|0|0|0|0|0|0||POLICARBOFILO ACIDO 0.83 G / 100 G |[['POLICARBOFILO ACIDO', '0.83', 'G / 100 G']]
33125|CASA RUBIO S A|ESCINA OMEGA|GRAGEA| ENVASE por 50  |$348.80|0|0|0|0|0|0|0||ESCINA ALFA AMORFA 20 MG + HESPERIDINA 6 MG |[['ESCINA ALFA AMORFA', '20', 'MG'], ['HESPERIDINA', '6', 'MG']]
33125|CASA RUBIO S A|ESCINA OMEGA FORTE|GRAGEA| ENVASE por 50  |$427.61|0|0|0|0|0|0|0||ESCINA ALFA AMORFA 60 MG + HESPERIDINA 18 MG |[['ESCINA ALFA AMORFA', '60', 'MG'], ['HESPERIDINA', '18', 'MG']]
47919|CASA RUBIO S A|NEDIS|OVULO| ALVEOLO por 3  ||0|0|0|0|0|0|0||MICONAZOL NITRATO 400 MG |[['MICONAZOL NITRATO', '400', 'MG']]
46812|CASA RUBIO S A|FEMIXOL|COMPRIMIDO| BLISTER por 1  ||0|0|0|0|0|0|0||FLUCONAZOL 150 MG |[['FLUCONAZOL', '150', 'MG']]
46812|CASA RUBIO S A|FEMIXOL|COMPRIMIDO| BLISTER por 2  ||0|0|0|0|0|0|0||FLUCONAZOL 150 MG |[['FLUCONAZOL', '150', 'MG']]
45282|CASA RUBIO S A|NONOXINOL OMEGA|OVULO| ENVASE por 18  ||0|0|0|0|0|0|0||NONOXYNOL -9 0.168 G |[['NONOXYNOL -9', '0.168', 'G']]
27590|CASA RUBIO S A|ENGALAX|GRAGEA| ENVASE por 20  ||0|0|0|0|0|0|0||BISACODILO 5 MG + CASANTRANOL 30 MG |[['BISACODILO', '5', 'MG'], ['CASANTRANOL', '30', 'MG']]
29084|CELNOVA ARGENTINA SA|SYNTOCINON|SOLUCION INYECTABLE|5 FRASCO AMPOLLA por 1 ML |$1,003.19|0|0|0|0|0|0|0|07795383000794|OXITOCINA (SOLUCION) 5 UI / 1 ML |[['OXITOCINA (SOLUCION)', '5', 'UI / 1 ML']]
29084|CELNOVA ARGENTINA SA|SYNTOCINON|SOLUCION INYECTABLE|5 FRASCO AMPOLLA por 1 ML |$1,003.19|0|0|0|0|0|0|0|07798311370655|OXITOCINA (SOLUCION) 5 UI / 1 ML |[['OXITOCINA (SOLUCION)', '5', 'UI / 1 ML']]
58984|CELNOVA ARGENTINA SA|SERTRANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,707.26|0|0|0|0|0|0|0|07798311370402|SERTRALINA 50 MG |[['SERTRALINA', '50', 'MG']]
29084|CELNOVA ARGENTINA SA|SYNTOCINON|SPRAY INTRANASAL|1 FRASCO por 5 ML |$2,047.43|0|0|0|0|0|0|0|07798311370648|OCITOCINA SINTETICA 40 UI / ML |[['OCITOCINA SINTETICA', '40', 'UI / ML']]
59044|CELNOVA ARGENTINA SA|ESCITANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$2,355.07|0|0|0|0|0|0|0|07798311370556|ESCITALOPRAM 10 MG |[['ESCITALOPRAM', '10', 'MG']]
58984|CELNOVA ARGENTINA SA|SERTRANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$2,839.84|0|0|0|0|0|0|0|07798311370419|SERTRALINA 100 MG |[['SERTRALINA', '100', 'MG']]
59044|CELNOVA ARGENTINA SA|ESCITANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$4,082.08|0|0|0|0|0|0|0|07798311370563|ESCITALOPRAM 20 MG |[['ESCITALOPRAM', '20', 'MG']]
58958|CELNOVA ARGENTINA SA|OLANZANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$5,558.57|0|0|0|0|0|0|0|07798311370501|OLANZAPINA 5 MG |[['OLANZAPINA', '5', 'MG']]
58897|CELNOVA ARGENTINA SA|LEVENOVA|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$8,912.46|0|0|0|0|0|0|0|07798311370372|LEVETIRACETAM 500 MG |[['LEVETIRACETAM', '500', 'MG']]
56252|CELNOVA ARGENTINA SA|GEMCINOVA|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 200 MG |$8,976.54|0|0|0|0|0|0|0|07798311370013|GEMCITABINA 200 MG |[['GEMCITABINA', '200', 'MG']]
49736|CELNOVA ARGENTINA SA|CIPRONOVA|COMPRIMIDO RECUBIERTO| ENVASE por 50 UNIDADES |$9,414.89|0|0|0|0|0|0|0|07798311370044|CIPROTERONA ACETATO 50 MG |[['CIPROTERONA ACETATO', '50', 'MG']]
58897|CELNOVA ARGENTINA SA|LEVENOVA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$9,652.99|0|0|0|0|0|0|0|07798311370389|LEVETIRACETAM 1000 MG |[['LEVETIRACETAM', '1000', 'MG']]
52756|CELNOVA ARGENTINA SA|APOKINON STYLO|SOLUCION INYECTABLE|1 LAPICERA PARA INYECCIÓN por 3 ML |$9,806.77|0|0|0|0|0|0|0|07798311370525|APOMORFINA CLORHIDRATO 30 MG / 3 ML |[['APOMORFINA CLORHIDRATO', '30', 'MG / 3 ML']]
58958|CELNOVA ARGENTINA SA|OLANZANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 28 UNIDADES |$10,860.99|0|0|0|0|0|0|0|07798311370518|OLANZAPINA 10 MG |[['OLANZAPINA', '10', 'MG']]
56483|CELNOVA ARGENTINA SA|PACLINOVA|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 5 ML |$12,765.60|0|0|0|0|0|0|0|07792796000472|PACLITAXEL 30 MG / 5 ML |[['PACLITAXEL', '30', 'MG / 5 ML']]
56483|CELNOVA ARGENTINA SA|PACLINOVA|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 5 ML |$12,765.60|0|0|0|0|0|0|0|07798311370129|PACLITAXEL 30 MG / 5 ML |[['PACLITAXEL', '30', 'MG / 5 ML']]
56922|CELNOVA ARGENTINA SA|TEMONOVA|CAPSULA DURA|1 FRASCO por 5 UNIDADES |$16,609.17|0|0|0|0|0|0|0|07798311370167|TEMOZOLOMIDA 20 MG |[['TEMOZOLOMIDA', '20', 'MG']]
59098|CELNOVA ARGENTINA SA|VORINOVA|POLVO PARA SOLUCION PARA PERFUSION (IV)|1 FRASCO AMPOLLA por 200 MG de Voriconazol.|$20,676.15|0|0|0|0|0|0|0|07798311370549|VORICONAZOL 200 MG |[['VORICONAZOL', '200', 'MG']]
56432|CELNOVA ARGENTINA SA|OXALINOVA|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 50 MG |$27,515.00|0|0|0|0|0|0|0|07798311370198|OXALIPLATINO 50 MG |[['OXALIPLATINO', '50', 'MG']]
57520|CELNOVA ARGENTINA SA|ZOLENOVA|LIOFILIZADO|1 FRASCO AMPOLLA por 4 MG + 1 AMPOLLA CON SOLVENTE por 5 ML|$28,551.95|0|0|0|0|0|0|0|07798311370211|ACIDO ZOLEDRONICO 4 MG |[['ACIDO ZOLEDRONICO', '4', 'MG']]
59159|CELNOVA ARGENTINA SA|TEGLUTIK® 5 MG-ML|SUSPENSION ORAL|1 FRASCO por 300 ML |$37,480.17|0|0|0|0|0|0|0|07798311370631|RILUZOL 5 MG / ML |[['RILUZOL', '5', 'MG / ML']]
56483|CELNOVA ARGENTINA SA|PACLINOVA|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 16.7 ML |$40,134.03|0|0|0|0|0|0|0|07792796000489|PACLITAXEL 100 MG / 16.7 ML |[['PACLITAXEL', '100', 'MG / 16.7 ML']]
56483|CELNOVA ARGENTINA SA|PACLINOVA|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 16.7 ML |$40,134.04|0|0|0|0|0|0|0|07798311370136|PACLITAXEL 100 MG / 16.7 ML |[['PACLITAXEL', '100', 'MG / 16.7 ML']]
56252|CELNOVA ARGENTINA SA|GEMCINOVA|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 1 G |$42,913.17|0|0|0|0|0|0|0|07798311370037|GEMCITABINA 1 G |[['GEMCITABINA', '1', 'G']]
56432|CELNOVA ARGENTINA SA|OXALINOVA|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 100 MG |$47,408.44|0|0|0|0|0|0|0|07798311370204|OXALIPLATINO 100 MG |[['OXALIPLATINO', '100', 'MG']]
59098|CELNOVA ARGENTINA SA|VORINOVA|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$67,019.59|0|0|0|0|0|0|0|07798311370532|VORICONAZOL 200 MG |[['VORICONAZOL', '200', 'MG']]
56483|CELNOVA ARGENTINA SA|PACLINOVA|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 25 ML |$69,714.47|0|0|0|0|0|0|0|07798311370143|PACLITAXEL 150 MG / 25 ML |[['PACLITAXEL', '150', 'MG / 25 ML']]
56583|CELNOVA ARGENTINA SA|CAPECINOVA|COMPRIMIDO RECUBIERTO| BLISTER por 120 UNIDADES |$77,002.25|0|0|0|0|0|0|0|07798311370297|CAPECITABINA 500 MG |[['CAPECITABINA', '500', 'MG']]
56922|CELNOVA ARGENTINA SA|TEMONOVA|CAPSULA DURA|1 FRASCO por 5 UNIDADES |$104,472.64|0|0|0|0|0|0|0|07798311370174|TEMOZOLOMIDA 100 MG |[['TEMOZOLOMIDA', '100', 'MG']]
56483|CELNOVA ARGENTINA SA|PACLINOVA|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 50 ML |$129,589.01|0|0|0|0|0|0|0|07792796000496|PACLITAXEL 300 MG / 50 ML |[['PACLITAXEL', '300', 'MG / 50 ML']]
56483|CELNOVA ARGENTINA SA|PACLINOVA|SOLUCION INYECTABLE|1 FRASCO AMPOLLA por 50 ML |$129,589.01|0|0|0|0|0|0|0|07798311370150|PACLITAXEL 300 MG / 50 ML |[['PACLITAXEL', '300', 'MG / 50 ML']]
56922|CELNOVA ARGENTINA SA|TEMONOVA|CAPSULA DURA|1 FRASCO por 5 UNIDADES |$214,770.08|0|0|0|0|0|0|0|07798311370181|TEMOZOLOMIDA 250 MG |[['TEMOZOLOMIDA', '250', 'MG']]
58143|CELNOVA ARGENTINA SA|AZANOVA|LIOFILIZADO| FRASCO AMPOLLA por 1 UNIDAD |$230,920.95|0|0|0|0|0|0|0|07798311370099|AZACITIDINA 100 MG |[['AZACITIDINA', '100', 'MG']]
54344|CELNOVA ARGENTINA SA|IMATINOVA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$291,158.14|0|0|0|0|0|0|0|07798311370112|IMATINIB 400 MG |[['IMATINIB', '400', 'MG']]
56063|CELNOVA ARGENTINA SA|EKEL|POLVO LIOFILIZADO PARA INYECTABLE|1 FRASCO AMPOLLA por 500 MG |$300,429.37|0|0|0|0|0|0|0|07798311370051|PEMETREXED 500 MG |[['PEMETREXED', '500', 'MG']]
57986|CELNOVA ARGENTINA SA|DASANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$347,267.84|0|0|0|0|0|0|0|07798311370228|DASATINIB 100 MG |[['DASATINIB', '100', 'MG']]
45484|CELNOVA ARGENTINA SA|DANTROLEN|POLVO LIOFILIZADO PARA INYECTABLE|12 FRASCO AMPOLLA por 20 MG |$348,172.01|0|0|0|0|0|0|0|07798311370235|DANTROLENO SODICO 3 1/2 HIDRATO 20 MG |[['DANTROLENO SODICO 3 1/2 HIDRATO', '20', 'MG']]
57986|CELNOVA ARGENTINA SA|DASANOVA|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$357,258.18|0|0|0|0|0|0|0|07798311370341|DASATINIB 50 MG |[['DASATINIB', '50', 'MG']]
58709|CELNOVA ARGENTINA SA|GEFINOVA|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$439,189.35|0|0|0|0|0|0|0|07798311370303|GEFITINIB 250 MG |[['GEFITINIB', '250', 'MG']]
57652|CELNOVA ARGENTINA SA|ABIRANOVA|COMPRIMIDO|1 FRASCO por 120 UNIDADES |$444,506.48|0|0|0|0|0|0|0|07792796000649|ABIRATERONA ACETATO 250 MG |[['ABIRATERONA ACETATO', '250', 'MG']]
57652|CELNOVA ARGENTINA SA|ABIRANOVA|COMPRIMIDO|1 FRASCO por 120 UNIDADES |$444,506.48|0|0|0|0|0|0|0|07798311370082|ABIRATERONA ACETATO 250 MG |[['ABIRATERONA ACETATO', '250', 'MG']]
47596|CELNOVA ARGENTINA SA|TOBI|SOLUCION PARA INHALAR|56 AMPOLLA por 5 ML (14 sobres de Aluminio laminado, Cada Sobre contiene 4 ampollas monodosis de 5 ml).|$678,117.69|0|0|0|0|0|0|0|07798311370662|TOBRAMICINA 300 MG / 5 ML |[['TOBRAMICINA', '300', 'MG / 5 ML']]
56573|CELNOVA ARGENTINA SA|TOBI PODHALER|CAPSULA CON POLVO PARA INHALAR| BLISTER por 224 UNIDADES +  5 INHALADORES|$759,122.72|0|0|0|0|0|0|0|07795306010664|TOBRAMICINA 28 MG |[['TOBRAMICINA', '28', 'MG']]
56573|CELNOVA ARGENTINA SA|TOBI PODHALER|CAPSULA CON POLVO PARA INHALAR| BLISTER por 224 UNIDADES +  5 INHALADORES|$759,122.72|0|0|0|0|0|0|0|07798311370679|TOBRAMICINA 28 MG |[['TOBRAMICINA', '28', 'MG']]
57871|CELNOVA ARGENTINA SA|LENALINOVA|CAPSULA DURA| BLISTER por 21 UNIDADES |$1,008,629.22|0|0|0|0|0|0|0|07798311370273|LENALIDOMIDA 5 MG |[['LENALIDOMIDA', '5', 'MG']]
57871|CELNOVA ARGENTINA SA|LENALINOVA|CAPSULA DURA| BLISTER por 21 UNIDADES |$1,011,272.74|0|0|0|0|0|0|0|07798311370068|LENALIDOMIDA 10 MG |[['LENALIDOMIDA', '10', 'MG']]
57871|CELNOVA ARGENTINA SA|LENALINOVA|CAPSULA DURA| BLISTER por 21 UNIDADES |$1,028,068.76|0|0|0|0|0|0|0|07798311370280|LENALIDOMIDA 15 MG |[['LENALIDOMIDA', '15', 'MG']]
57871|CELNOVA ARGENTINA SA|LENALINOVA|CAPSULA DURA| BLISTER por 21 UNIDADES |$1,075,353.63|0|0|0|0|0|0|0|07798311370075|LENALIDOMIDA 25 MG |[['LENALIDOMIDA', '25', 'MG']]
47467|CENTRO DE MEZCLAS INTRAVENOSAS S.A.|PRIMENE 10%|SOLUCION| FRASCO por 250 ML |$130.96|0|0|0|0|0|0|0||L-TRIPTOFANO 0.2 G % + GLICINA 0.4 G % + L-METIONINA 0.24 G % + ACIDO L-ASPARTICO 0.6 G % + L-ALANIN...|[['L-TRIPTOFANO', '0.2', 'G %'], ['GLICINA', '0.4', 'G %'], ['L-METIONINA', '0.24', 'G %'], ['ACIDO L-ASPARTICO', '0.6', 'G %'], ['L-ALANINA', '0.8', 'G %'], ['L-ARGININA', '0.84', 'G %'], ['L-FENILALANINA', '0.42', 'G %'], ['L-HISTIDINA', '0.38', 'G %'], ['L-ISOLEUCINA', '0.67', 'G %'], ['L-LEUCINA', '1', 'G %'], ['L-LISINA', '1.1', 'G %'], ['L-PROLINA', '0.3', 'G %'], ['L-SERINA', '0.4', 'G %'], ['L-TIROSINA', '0.45', 'G %'], ['L-TREONINA', '0.37', 'G %'], ['L-VALINA', '0.76', 'G %'], ['ACIDO L-GLUTAMICO', '1', 'G %'], ['L-ORNITINA', '0.249', 'G %'], ['TAURINA', '0.6', 'G %'], ['L-CISTEINA CLORHIDRATO', '0.246', 'G %']]
48771|CENTRO DE MEZCLAS INTRAVENOSAS S.A.|CLINOLEIC 20%|EMULSION INYECTABLE|10 BOLSA por 500 ML |$230.00|0|0|0|0|0|0|0||ACEITE DE OLIVA Y SOJA (80/20) 20 G / 100 ML |[['ACEITE DE OLIVA Y SOJA (80/20)', '20', 'G / 100 ML']]
49369|CEVALLOS SALUD S.R.L.|METROCEV|COMPRIMIDO VAGINAL| BLISTER por 12 UNIDADES |$17.78|0|0|0|0|0|0|0||METRONIDAZOL 500 MG |[['METRONIDAZOL', '500', 'MG']]
47943|CEVALLOS SALUD S.R.L.|ZOPICLONA CEVALLOS|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$17.98|0|0|0|0|0|0|0|07798066761210|ZOPICLONA 7.5 MG/COMPRIMIDO |[['ZOPICLONA', '7.5', 'MG/COMPRIMIDO']]
54535|CEVALLOS SALUD S.R.L.|PLUSPEN|COMPRIMIDO RECUBIERTO| BLISTER por 2 UNIDADES |$18.96|0|0|0|0|0|0|0|07798066761340|SILDENAFIL 50 MG |[['SILDENAFIL', '50', 'MG']]
50741|CEVALLOS SALUD S.R.L.|PROMETAZINA CEVALLOS|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$28.51|0|0|0|0|0|0|0|07798066760602|PROMETAZINA 25 MG |[['PROMETAZINA', '25', 'MG']]
42207|CEVALLOS SALUD S.R.L.|GRENFUNG|COMPRIMIDO| BLISTER por 10 UNIDADES |$38.12|0|0|0|0|0|0|0||KETOCONAZOL 200 MG |[['KETOCONAZOL', '200', 'MG']]
55383|CEVALLOS SALUD S.R.L.|CREMA DE BISMUTO CEVALLOS|SUSPENSION ORAL|1 FRASCO por 90 ML |$54.00|0|0|0|0|0|0|0|07798066760992|BISMUTO METALICO (COMO HIDROXIDO DE BISMUTO) 3 G / 100 ML + PECTINA CITRICA UPS. 0.75 G / 100 ML |[['BISMUTO METALICO (COMO HIDROXIDO DE BISMUTO)', '3', 'G / 100 ML'], ['PECTINA CITRICA UPS.', '0.75', 'G / 100 ML']]
54014|CEVALLOS SALUD S.R.L.|OMEPRAZOL CEVALLOS|CAPSULA DURA| BLISTER por 14 UNIDADES |$56.60|0|0|0|0|0|0|0|07798066761524|OMEPRAZOL 20 MG |[['OMEPRAZOL', '20', 'MG']]
52577|CEVALLOS SALUD S.R.L.|CEVICORT CREMA|CREMA|1 POMO por 15 G |$59.00|0|0|0|0|0|0|0|07798066761203|BETAMETASONA 0.1 G / 100 G |[['BETAMETASONA', '0.1', 'G / 100 G']]
50270|CEVALLOS SALUD S.R.L.|DICLOFENAC CEVALLOS|GEL DERMICO|1 POMO por 50 G |$65.00|0|0|0|0|0|0|0|07798066760459|DICLOFENACO 1 G / 100 G |[['DICLOFENACO', '1', 'G / 100 G']]
46531|CEVALLOS SALUD S.R.L.|BIPERIDENO|COMPRIMIDO| BLISTER por 20 UNIDADES |$84.70|0|0|0|0|0|0|0|07798066760312|BIPERIDENO CLORHIDRATO 2 MG |[['BIPERIDENO CLORHIDRATO', '2', 'MG']]
42207|CEVALLOS SALUD S.R.L.|GRENFUNG|CREMA|1 POMO por 15 G |$85.00|0|0|0|0|0|0|0|07798066760398|KETOCONAZOL 2 G / 100 G |[['KETOCONAZOL', '2', 'G / 100 G']]
54535|CEVALLOS SALUD S.R.L.|PLUSPEN|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$85.23|0|0|0|0|0|0|0|07798066761357|SILDENAFIL 50 MG |[['SILDENAFIL', '50', 'MG']]
49436|CEVALLOS SALUD S.R.L.|LEVOMEPROMAZINA CEVALLOS 25 MG|COMPRIMIDO| BLISTER por 20 UNIDADES |$89.13|0|0|0|0|0|0|0|07798066760411|LEVOMEPROMAZINA 25 MG |[['LEVOMEPROMAZINA', '25', 'MG']]
54477|CEVALLOS SALUD S.R.L.|ATORVASTATINA CEVALLOS 10 MG|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$97.52|0|0|0|0|0|0|0|07798066761876|ATORVASTATINA 10 MG |[['ATORVASTATINA', '10', 'MG']]
40641|CEVALLOS SALUD S.R.L.|CEVADERM|CREMA|1 POMO por 20 G |$101.00|0|0|0|0|0|0|0|07798066760107|TOLNAFTATO 1 G / 100 G + GENTAMICINA 0.1 G / 100 G + BETAMETASONA 17-VALERATO 0.05 G / 100 G |[['TOLNAFTATO', '1', 'G / 100 G'], ['GENTAMICINA', '0.1', 'G / 100 G'], ['BETAMETASONA 17-VALERATO', '0.05', 'G / 100 G']]
47038|CEVALLOS SALUD S.R.L.|RISPERIDONA CEVALLOS|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$102.11|0|0|0|0|0|0|0|07798066760145|RISPERIDONA 1 MG |[['RISPERIDONA', '1', 'MG']]
54014|CEVALLOS SALUD S.R.L.|OMEPRAZOL CEVALLOS|CAPSULA DURA| BLISTER por 28 UNIDADES |$109.00|0|0|0|0|0|0|0|07798066761531|OMEPRAZOL 20 MG |[['OMEPRAZOL', '20', 'MG']]
48906|CEVALLOS SALUD S.R.L.|CEVICORT NC|SUSPENSION INYECTABLE|1 FRASCO AMPOLLA por 2 ML + 1 JERINGA CON AGUJA DESCARTABLE|$115.00|0|0|0|0|0|0|0|07798066761128|BETAMETASONA 6 MG / 2 ML + BETAMETASONA ACETATO 6 MG / 2 ML |[['BETAMETASONA', '6', 'MG / 2 ML'], ['BETAMETASONA ACETATO', '6', 'MG / 2 ML']]
46150|CEVALLOS SALUD S.R.L.|CLORPROMAZINA CEVALLOS|COMPRIMIDO| BLISTER por 30 UNIDADES |$116.60|0|0|0|0|0|0|0|07798066760206|CLORPROMAZINA 25 MG |[['CLORPROMAZINA', '25', 'MG']]
50270|CEVALLOS SALUD S.R.L.|DICLOFENAC CEVALLOS|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$118.00|0|0|0|0|0|0|0|07798066760442|DICLOFENACO POTASICO 50 MG |[['DICLOFENACO POTASICO', '50', 'MG']]
46123|CEVALLOS SALUD S.R.L.|AMITRIPTILINA CEVALLOS|COMPRIMIDO| BLISTER por 30 UNIDADES |$118.00|0|0|0|0|0|0|0|07798066761029|AMITRIPTILINA CLORHIDRATO 75 MG/COMPRIMIDO |[['AMITRIPTILINA CLORHIDRATO', '75', 'MG/COMPRIMIDO']]
42207|CEVALLOS SALUD S.R.L.|GRENFUNG|COMPRIMIDO| BLISTER por 500 UNIDADES |$128.00|0|0|0|0| (uso exclusivamente hospitalario)|0|0|07798066761180|KETOCONAZOL 200 MG |[['KETOCONAZOL', '200', 'MG']]
46123|CEVALLOS SALUD S.R.L.|AMITRIPTILINA CEVALLOS|COMPRIMIDO| BLISTER por 50 UNIDADES |$128.00|0|0|0|0|0|0|0|07798066761012|AMITRIPTILINA CLORHIDRATO 25 MG/COMPRIMIDO |[['AMITRIPTILINA CLORHIDRATO', '25', 'MG/COMPRIMIDO']]
47943|CEVALLOS SALUD S.R.L.|ZOPICLONA CEVALLOS|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$134.60|0|0|0|0|0|0|0|07798066761227|ZOPICLONA 7.5 MG/COMPRIMIDO |[['ZOPICLONA', '7.5', 'MG/COMPRIMIDO']]
44900|CEVALLOS SALUD S.R.L.|VENLAFAXINA CEVALLOS|COMPRIMIDO| BLISTER por 30 UNIDADES |$138.00|0|0|0|0|0|0|0|07798066760626|VENLAFAXINA CLORHIDRATO 50 MG |[['VENLAFAXINA CLORHIDRATO', '50', 'MG']]
